source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,2,"[56, 0]","['Unknown-56', 'Unknown-0']",0.4421609938144684
57,Unknown-57,2,"[56, 1]","['Unknown-56', 'Unknown-1']",0.3844757676124573
57,Unknown-57,2,"[56, 2]","['Unknown-56', 'Unknown-2']",0.37561386823654175
57,Unknown-57,2,"[56, 3]","['Unknown-56', 'Unknown-3']",0.48671817779541016
57,Unknown-57,2,"[56, 4]","['Unknown-56', 'Unknown-4']",0.33881232142448425
57,Unknown-57,2,"[56, 5]","['Unknown-56', 'Unknown-5']",0.45061543583869934
57,Unknown-57,2,"[56, 6]","['Unknown-56', 'Unknown-6']",0.437288761138916
57,Unknown-57,2,"[56, 7]","['Unknown-56', 'Unknown-7']",0.3598851263523102
57,Unknown-57,2,"[56, 8]","['Unknown-56', 'Unknown-8']",0.4512026309967041
57,Unknown-57,2,"[56, 9]","['Unknown-56', 'Unknown-9']",0.4313453733921051
57,Unknown-57,2,"[56, 10]","['Unknown-56', 'Unknown-10']",0.3980961740016937
57,Unknown-57,2,"[56, 11]","['Unknown-56', 'Unknown-11']",0.34080770611763
57,Unknown-57,2,"[56, 12]","['Unknown-56', 'Unknown-12']",0.37973129749298096
57,Unknown-57,2,"[56, 13]","['Unknown-56', 'Unknown-13']",0.32972797751426697
57,Unknown-57,2,"[56, 14]","['Unknown-56', 'Unknown-14']",0.34102290868759155
57,Unknown-57,2,"[56, 15]","['Unknown-56', 'Unknown-15']",0.32397401332855225
57,Unknown-57,2,"[56, 16]","['Unknown-56', 'Unknown-16']",0.3623409569263458
57,Unknown-57,2,"[56, 17]","['Unknown-56', 'Unknown-17']",0.21104350686073303
57,Unknown-57,2,"[56, 18]","['Unknown-56', 'Unknown-18']",0.29088884592056274
57,Unknown-57,2,"[56, 19]","['Unknown-56', 'Unknown-19']",0.1360207498073578
57,Unknown-57,2,"[56, 20]","['Unknown-56', 'Unknown-20']",0.13785792887210846
57,Unknown-57,2,"[56, 21]","['Unknown-56', 'Unknown-21']",0.3312190771102905
57,Unknown-57,2,"[56, 22]","['Unknown-56', 'Unknown-22']",0.3811801075935364
57,Unknown-57,2,"[56, 23]","['Unknown-56', 'Unknown-23']",0.32060322165489197
57,Unknown-57,2,"[56, 24]","['Unknown-56', 'Unknown-24']",0.37604713439941406
57,Unknown-57,2,"[56, 25]","['Unknown-56', 'Unknown-25']",0.3701065182685852
57,Unknown-57,2,"[56, 26]","['Unknown-56', 'Unknown-26']",0.40791815519332886
57,Unknown-57,2,"[56, 27]","['Unknown-56', 'Unknown-27']",0.3749667704105377
57,Unknown-57,2,"[56, 28]","['Unknown-56', 'Unknown-28']",0.28923237323760986
57,Unknown-57,2,"[56, 29]","['Unknown-56', 'Unknown-29']",0.3456762433052063
57,Unknown-57,2,"[56, 30]","['Unknown-56', 'Unknown-30']",0.3481239974498749
57,Unknown-57,2,"[56, 31]","['Unknown-56', 'Unknown-31']",0.3479849398136139
57,Unknown-57,2,"[56, 32]","['Unknown-56', 'Unknown-32']",0.4246670603752136
57,Unknown-57,2,"[56, 33]","['Unknown-56', 'Unknown-33']",0.3064405024051666
57,Unknown-57,2,"[56, 34]","['Unknown-56', 'Unknown-34']",0.29772883653640747
57,Unknown-57,2,"[56, 35]","['Unknown-56', 'Unknown-35']",0.33711719512939453
57,Unknown-57,2,"[56, 36]","['Unknown-56', 'Unknown-36']",0.2585327625274658
57,Unknown-57,2,"[56, 37]","['Unknown-56', 'Unknown-37']",0.15327809751033783
57,Unknown-57,2,"[56, 38]","['Unknown-56', 'Unknown-38']",0.30031514167785645
57,Unknown-57,2,"[56, 39]","['Unknown-56', 'Unknown-39']",0.35100191831588745
57,Unknown-57,2,"[56, 40]","['Unknown-56', 'Unknown-40']",0.31874656677246094
57,Unknown-57,2,"[56, 41]","['Unknown-56', 'Unknown-41']",0.3834049701690674
57,Unknown-57,2,"[56, 42]","['Unknown-56', 'Unknown-42']",0.3210936486721039
57,Unknown-57,2,"[56, 43]","['Unknown-56', 'Unknown-43']",0.3632892966270447
57,Unknown-57,2,"[56, 44]","['Unknown-56', 'Unknown-44']",0.38454848527908325
57,Unknown-57,2,"[56, 45]","['Unknown-56', 'Unknown-45']",0.4281764626502991
57,Unknown-57,2,"[56, 46]","['Unknown-56', 'Unknown-46']",0.1990838348865509
57,Unknown-57,2,"[56, 47]","['Unknown-56', 'Unknown-47']",0.33237242698669434
57,Unknown-57,2,"[56, 48]","['Unknown-56', 'Unknown-48']",0.30135929584503174
57,Unknown-57,2,"[56, 49]","['Unknown-56', 'Unknown-49']",0.4305810034275055
57,Unknown-57,2,"[56, 50]","['Unknown-56', 'Unknown-50']",0.3335793614387512
57,Unknown-57,2,"[56, 51]","['Unknown-56', 'Unknown-51']",0.4229148030281067
57,Unknown-57,2,"[56, 52]","['Unknown-56', 'Unknown-52']",0.19169816374778748
57,Unknown-57,2,"[56, 53]","['Unknown-56', 'Unknown-53']",0.3313385546207428
57,Unknown-57,2,"[56, 54]","['Unknown-56', 'Unknown-54']",0.338978111743927
57,Unknown-57,2,"[56, 55]","['Unknown-56', 'Unknown-55']",0.3977966010570526
57,Unknown-57,2,"[56, 58]","['Unknown-56', 'Unknown-58']",0.26545700430870056
57,Unknown-57,2,"[56, 59]","['Unknown-56', 'Unknown-59']",0.3613344430923462
57,Unknown-57,2,"[56, 60]","['Unknown-56', 'Unknown-60']",0.35428714752197266
57,Unknown-57,2,"[56, 61]","['Unknown-56', 'Unknown-61']",0.35775309801101685
