source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,5,"[56, 19, 20, 37, 0]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-0']",0.2496648128144443
57,Unknown-57,5,"[56, 19, 20, 37, 1]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-1']",0.24268231424503028
57,Unknown-57,5,"[56, 19, 20, 37, 2]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-2']",0.23154789069667459
57,Unknown-57,5,"[56, 19, 20, 37, 3]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-3']",0.27413248806260526
57,Unknown-57,5,"[56, 19, 20, 37, 4]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-4']",0.1986428826348856
57,Unknown-57,5,"[56, 19, 20, 37, 5]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-5']",0.25355335511267185
57,Unknown-57,5,"[56, 19, 20, 37, 6]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-6']",0.23889727308414876
57,Unknown-57,5,"[56, 19, 20, 37, 7]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-7']",0.20752751547843218
57,Unknown-57,5,"[56, 19, 20, 37, 8]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-8']",0.251585845137015
57,Unknown-57,5,"[56, 19, 20, 37, 9]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-9']",0.24985255382489413
57,Unknown-57,5,"[56, 19, 20, 37, 10]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-10']",0.22368719609221444
57,Unknown-57,5,"[56, 19, 20, 37, 11]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-11']",0.2266106982715428
57,Unknown-57,5,"[56, 19, 20, 37, 12]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-12']",0.21931424527429044
57,Unknown-57,5,"[56, 19, 20, 37, 13]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-13']",0.2016853028908372
57,Unknown-57,5,"[56, 19, 20, 37, 14]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-14']",0.23226489848457277
57,Unknown-57,5,"[56, 19, 20, 37, 15]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-15']",0.22331161028705537
57,Unknown-57,5,"[56, 19, 20, 37, 16]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-16']",0.23560403170995414
57,Unknown-57,5,"[56, 19, 20, 37, 17]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-17']",0.20725667430087924
57,Unknown-57,5,"[56, 19, 20, 37, 18]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-18']",0.20418392273131758
57,Unknown-57,5,"[56, 19, 20, 37, 21]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-21']",0.22530299285426736
57,Unknown-57,5,"[56, 19, 20, 37, 22]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-22']",0.23559512430801988
57,Unknown-57,5,"[56, 19, 20, 37, 23]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-23']",0.23223895439878106
57,Unknown-57,5,"[56, 19, 20, 37, 24]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-24']",0.22388620499987155
57,Unknown-57,5,"[56, 19, 20, 37, 25]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-25']",0.23451533005572855
57,Unknown-57,5,"[56, 19, 20, 37, 26]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-26']",0.2637097255792469
57,Unknown-57,5,"[56, 19, 20, 37, 27]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-27']",0.20538572070654482
57,Unknown-57,5,"[56, 19, 20, 37, 28]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-28']",0.19170831516385078
57,Unknown-57,5,"[56, 19, 20, 37, 29]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-29']",0.23211782169528306
57,Unknown-57,5,"[56, 19, 20, 37, 30]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-30']",0.2297910067718476
57,Unknown-57,5,"[56, 19, 20, 37, 31]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-31']",0.2250236887484789
57,Unknown-57,5,"[56, 19, 20, 37, 32]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-32']",0.2470552750164643
57,Unknown-57,5,"[56, 19, 20, 37, 33]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-33']",0.2046642634086311
57,Unknown-57,5,"[56, 19, 20, 37, 34]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-34']",0.20901408710051328
57,Unknown-57,5,"[56, 19, 20, 37, 35]","['Unknown-56', 'Unknown-19', 'Unknown-20', 'Unknown-37', 'Unknown-35']",0.19896519999019802
