source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[57, 42, 8, 1, 0]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-0']",0.22376444935798645
all,Unknown-all,5,"[57, 42, 8, 1, 2]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-2']",0.2261774241924286
all,Unknown-all,5,"[57, 42, 8, 1, 3]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-3']",0.23437687754631042
all,Unknown-all,5,"[57, 42, 8, 1, 4]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-4']",0.22231924533843994
all,Unknown-all,5,"[57, 42, 8, 1, 5]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-5']",0.2294483780860901
all,Unknown-all,5,"[57, 42, 8, 1, 6]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-6']",0.22131752967834473
all,Unknown-all,5,"[57, 42, 8, 1, 7]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-7']",0.2184118777513504
all,Unknown-all,5,"[57, 42, 8, 1, 9]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-9']",0.2216929793357849
all,Unknown-all,5,"[57, 42, 8, 1, 10]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-10']",0.2223319262266159
all,Unknown-all,5,"[57, 42, 8, 1, 11]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-11']",0.21807068586349487
all,Unknown-all,5,"[57, 42, 8, 1, 12]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-12']",0.21687652170658112
all,Unknown-all,5,"[57, 42, 8, 1, 13]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-13']",0.2231665849685669
all,Unknown-all,5,"[57, 42, 8, 1, 14]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-14']",0.2195117473602295
all,Unknown-all,5,"[57, 42, 8, 1, 15]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-15']",0.2247803807258606
all,Unknown-all,5,"[57, 42, 8, 1, 16]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-16']",0.2238527238368988
all,Unknown-all,5,"[57, 42, 8, 1, 17]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-17']",0.2290513813495636
all,Unknown-all,5,"[57, 42, 8, 1, 18]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-18']",0.22326931357383728
all,Unknown-all,5,"[57, 42, 8, 1, 19]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-19']",0.22363224625587463
all,Unknown-all,5,"[57, 42, 8, 1, 20]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-20']",0.21610355377197266
all,Unknown-all,5,"[57, 42, 8, 1, 21]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-21']",0.22017616033554077
all,Unknown-all,5,"[57, 42, 8, 1, 22]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-22']",0.222667396068573
all,Unknown-all,5,"[57, 42, 8, 1, 23]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-23']",0.22188428044319153
all,Unknown-all,5,"[57, 42, 8, 1, 24]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-24']",0.22046387195587158
all,Unknown-all,5,"[57, 42, 8, 1, 25]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-25']",0.2246873676776886
all,Unknown-all,5,"[57, 42, 8, 1, 26]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-26']",0.2302917242050171
all,Unknown-all,5,"[57, 42, 8, 1, 27]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-27']",0.2168082892894745
all,Unknown-all,5,"[57, 42, 8, 1, 28]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-28']",0.22256003320217133
all,Unknown-all,5,"[57, 42, 8, 1, 29]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-29']",0.2230646312236786
all,Unknown-all,5,"[57, 42, 8, 1, 30]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-30']",0.22543847560882568
all,Unknown-all,5,"[57, 42, 8, 1, 31]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-31']",0.22246870398521423
all,Unknown-all,5,"[57, 42, 8, 1, 32]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-32']",0.22008225321769714
all,Unknown-all,5,"[57, 42, 8, 1, 33]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-33']",0.22335365414619446
all,Unknown-all,5,"[57, 42, 8, 1, 34]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-34']",0.2192773073911667
all,Unknown-all,5,"[57, 42, 8, 1, 35]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-35']",0.22495941817760468
all,Unknown-all,5,"[57, 42, 8, 1, 36]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-36']",0.2223307490348816
all,Unknown-all,5,"[57, 42, 8, 1, 37]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-37']",0.22314214706420898
all,Unknown-all,5,"[57, 42, 8, 1, 38]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-38']",0.22555981576442719
all,Unknown-all,5,"[57, 42, 8, 1, 39]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-39']",0.21292677521705627
all,Unknown-all,5,"[57, 42, 8, 1, 40]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-40']",0.22427326440811157
all,Unknown-all,5,"[57, 42, 8, 1, 41]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-41']",0.21734610199928284
