source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,5,"[0, 32, 7, 13, 1]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-1']",0.11777808796614408
12,Unknown-12,5,"[0, 32, 7, 13, 2]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-2']",0.1181587025639601
12,Unknown-12,5,"[0, 32, 7, 13, 3]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-3']",0.12461392465047538
12,Unknown-12,5,"[0, 32, 7, 13, 4]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-4']",0.1202257772674784
12,Unknown-12,5,"[0, 32, 7, 13, 5]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-5']",0.11787028284743428
12,Unknown-12,5,"[0, 32, 7, 13, 6]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-6']",0.1173785871360451
12,Unknown-12,5,"[0, 32, 7, 13, 8]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-8']",0.11864481680095196
12,Unknown-12,5,"[0, 32, 7, 13, 9]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-9']",0.11795886454638094
12,Unknown-12,5,"[0, 32, 7, 13, 10]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-10']",0.11542326609196607
12,Unknown-12,5,"[0, 32, 7, 13, 11]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-11']",0.12012144108302891
12,Unknown-12,5,"[0, 32, 7, 13, 14]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-14']",0.11852168780751526
12,Unknown-12,5,"[0, 32, 7, 13, 15]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-15']",0.11736629856750369
12,Unknown-12,5,"[0, 32, 7, 13, 16]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-16']",0.11923119309358299
12,Unknown-12,5,"[0, 32, 7, 13, 17]","['Unknown-0', 'Unknown-32', 'Unknown-7', 'Unknown-13', 'Unknown-17']",0.12952244660118595
