source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,3,"[56, 19, 0]","['Unknown-56', 'Unknown-19', 'Unknown-0']",0.11835318803787231
57,Unknown-57,3,"[56, 19, 1]","['Unknown-56', 'Unknown-19', 'Unknown-1']",0.1237470805644989
57,Unknown-57,3,"[56, 19, 2]","['Unknown-56', 'Unknown-19', 'Unknown-2']",0.12174735963344574
57,Unknown-57,3,"[56, 19, 3]","['Unknown-56', 'Unknown-19', 'Unknown-3']",0.12698140740394592
57,Unknown-57,3,"[56, 19, 4]","['Unknown-56', 'Unknown-19', 'Unknown-4']",0.12548065185546875
57,Unknown-57,3,"[56, 19, 5]","['Unknown-56', 'Unknown-19', 'Unknown-5']",0.12229708582162857
57,Unknown-57,3,"[56, 19, 6]","['Unknown-56', 'Unknown-19', 'Unknown-6']",0.12053465843200684
57,Unknown-57,3,"[56, 19, 7]","['Unknown-56', 'Unknown-19', 'Unknown-7']",0.1200597882270813
57,Unknown-57,3,"[56, 19, 8]","['Unknown-56', 'Unknown-19', 'Unknown-8']",0.1201472133398056
57,Unknown-57,3,"[56, 19, 9]","['Unknown-56', 'Unknown-19', 'Unknown-9']",0.1195380911231041
57,Unknown-57,3,"[56, 19, 10]","['Unknown-56', 'Unknown-19', 'Unknown-10']",0.12957212328910828
57,Unknown-57,3,"[56, 19, 11]","['Unknown-56', 'Unknown-19', 'Unknown-11']",0.12291070818901062
57,Unknown-57,3,"[56, 19, 12]","['Unknown-56', 'Unknown-19', 'Unknown-12']",0.1196822002530098
57,Unknown-57,3,"[56, 19, 13]","['Unknown-56', 'Unknown-19', 'Unknown-13']",0.11658807098865509
57,Unknown-57,3,"[56, 19, 14]","['Unknown-56', 'Unknown-19', 'Unknown-14']",0.11837475746870041
57,Unknown-57,3,"[56, 19, 15]","['Unknown-56', 'Unknown-19', 'Unknown-15']",0.11695784330368042
57,Unknown-57,3,"[56, 19, 16]","['Unknown-56', 'Unknown-19', 'Unknown-16']",0.124007448554039
57,Unknown-57,3,"[56, 19, 17]","['Unknown-56', 'Unknown-19', 'Unknown-17']",0.1365765631198883
57,Unknown-57,3,"[56, 19, 18]","['Unknown-56', 'Unknown-19', 'Unknown-18']",0.12406694144010544
57,Unknown-57,3,"[56, 19, 20]","['Unknown-56', 'Unknown-19', 'Unknown-20']",0.1194702610373497
57,Unknown-57,3,"[56, 19, 21]","['Unknown-56', 'Unknown-19', 'Unknown-21']",0.11638686805963516
57,Unknown-57,3,"[56, 19, 22]","['Unknown-56', 'Unknown-19', 'Unknown-22']",0.11814183741807938
57,Unknown-57,3,"[56, 19, 23]","['Unknown-56', 'Unknown-19', 'Unknown-23']",0.11869022250175476
57,Unknown-57,3,"[56, 19, 24]","['Unknown-56', 'Unknown-19', 'Unknown-24']",0.11585652828216553
