source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,1,[0],['Unknown-0'],0.14165905117988586
all,Unknown-all,1,[1],['Unknown-1'],0.14029055833816528
all,Unknown-all,1,[2],['Unknown-2'],0.1592167317867279
all,Unknown-all,1,[3],['Unknown-3'],0.18417057394981384
all,Unknown-all,1,[4],['Unknown-4'],0.16682139039039612
all,Unknown-all,1,[5],['Unknown-5'],0.15156708657741547
all,Unknown-all,1,[6],['Unknown-6'],0.1448095291852951
all,Unknown-all,1,[7],['Unknown-7'],0.14930668473243713
all,Unknown-all,1,[8],['Unknown-8'],0.1442064642906189
all,Unknown-all,1,[9],['Unknown-9'],0.14647671580314636
all,Unknown-all,1,[10],['Unknown-10'],0.1667073369026184
all,Unknown-all,1,[11],['Unknown-11'],0.13923224806785583
all,Unknown-all,1,[12],['Unknown-12'],0.13835155963897705
all,Unknown-all,1,[13],['Unknown-13'],0.1503012776374817
all,Unknown-all,1,[14],['Unknown-14'],0.1320396363735199
all,Unknown-all,1,[15],['Unknown-15'],0.13821443915367126
all,Unknown-all,1,[16],['Unknown-16'],0.14117464423179626
all,Unknown-all,1,[17],['Unknown-17'],0.24678966403007507
all,Unknown-all,1,[18],['Unknown-18'],0.15023338794708252
all,Unknown-all,1,[19],['Unknown-19'],0.15535405278205872
all,Unknown-all,1,[20],['Unknown-20'],0.13021975755691528
all,Unknown-all,1,[21],['Unknown-21'],0.1440536379814148
all,Unknown-all,1,[22],['Unknown-22'],0.14349119365215302
all,Unknown-all,1,[23],['Unknown-23'],0.13322553038597107
all,Unknown-all,1,[24],['Unknown-24'],0.13450884819030762
all,Unknown-all,1,[25],['Unknown-25'],0.13295018672943115
all,Unknown-all,1,[26],['Unknown-26'],0.17086482048034668
all,Unknown-all,1,[27],['Unknown-27'],0.13577300310134888
all,Unknown-all,1,[28],['Unknown-28'],0.15247836709022522
all,Unknown-all,1,[29],['Unknown-29'],0.13553448021411896
all,Unknown-all,1,[30],['Unknown-30'],0.12687312066555023
all,Unknown-all,1,[31],['Unknown-31'],0.14547312259674072
all,Unknown-all,1,[32],['Unknown-32'],0.13345825672149658
all,Unknown-all,1,[33],['Unknown-33'],0.1403229534626007
all,Unknown-all,1,[34],['Unknown-34'],0.1715753972530365
all,Unknown-all,1,[35],['Unknown-35'],0.15085560083389282
all,Unknown-all,1,[36],['Unknown-36'],0.14904549717903137
all,Unknown-all,1,[37],['Unknown-37'],0.14511138200759888
all,Unknown-all,1,[38],['Unknown-38'],0.13974031805992126
all,Unknown-all,1,[39],['Unknown-39'],0.13874706625938416
all,Unknown-all,1,[40],['Unknown-40'],0.15840773284435272
all,Unknown-all,1,[41],['Unknown-41'],0.13608407974243164
all,Unknown-all,1,[42],['Unknown-42'],0.1343531608581543
all,Unknown-all,1,[43],['Unknown-43'],0.1526324599981308
all,Unknown-all,1,[44],['Unknown-44'],0.14974549412727356
all,Unknown-all,1,[45],['Unknown-45'],0.14298158884048462
all,Unknown-all,1,[46],['Unknown-46'],0.1586913764476776
all,Unknown-all,1,[47],['Unknown-47'],0.14021670818328857
all,Unknown-all,1,[48],['Unknown-48'],0.13996058702468872
all,Unknown-all,1,[49],['Unknown-49'],0.14304760098457336
all,Unknown-all,1,[50],['Unknown-50'],0.152724489569664
all,Unknown-all,1,[51],['Unknown-51'],0.1413814127445221
all,Unknown-all,1,[52],['Unknown-52'],0.14233510196208954
all,Unknown-all,1,[53],['Unknown-53'],0.1461201012134552
all,Unknown-all,1,[54],['Unknown-54'],0.13448910415172577
all,Unknown-all,1,[55],['Unknown-55'],0.14184735715389252
all,Unknown-all,1,[56],['Unknown-56'],0.12868690490722656
all,Unknown-all,1,[57],['Unknown-57'],0.1364123821258545
all,Unknown-all,1,[58],['Unknown-58'],0.1445128321647644
all,Unknown-all,1,[59],['Unknown-59'],0.15215381979942322
all,Unknown-all,1,[60],['Unknown-60'],0.13446426391601562
all,Unknown-all,1,[61],['Unknown-61'],0.13503122329711914
