source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,3,"[30, 24, 0]","['Unknown-30', 'Unknown-24', 'Unknown-0']",0.11682536453008652
all,Unknown-all,3,"[30, 24, 1]","['Unknown-30', 'Unknown-24', 'Unknown-1']",0.11653070151805878
all,Unknown-all,3,"[30, 24, 2]","['Unknown-30', 'Unknown-24', 'Unknown-2']",0.11915130168199539
all,Unknown-all,3,"[30, 24, 3]","['Unknown-30', 'Unknown-24', 'Unknown-3']",0.12554478645324707
all,Unknown-all,3,"[30, 24, 4]","['Unknown-30', 'Unknown-24', 'Unknown-4']",0.12339182198047638
all,Unknown-all,3,"[30, 24, 5]","['Unknown-30', 'Unknown-24', 'Unknown-5']",0.11840899288654327
all,Unknown-all,3,"[30, 24, 6]","['Unknown-30', 'Unknown-24', 'Unknown-6']",0.11841368675231934
all,Unknown-all,3,"[30, 24, 7]","['Unknown-30', 'Unknown-24', 'Unknown-7']",0.11724800616502762
all,Unknown-all,3,"[30, 24, 8]","['Unknown-30', 'Unknown-24', 'Unknown-8']",0.11713134497404099
all,Unknown-all,3,"[30, 24, 9]","['Unknown-30', 'Unknown-24', 'Unknown-9']",0.11765042692422867
all,Unknown-all,3,"[30, 24, 10]","['Unknown-30', 'Unknown-24', 'Unknown-10']",0.1238449215888977
all,Unknown-all,3,"[30, 24, 11]","['Unknown-30', 'Unknown-24', 'Unknown-11']",0.11872167140245438
all,Unknown-all,3,"[30, 24, 12]","['Unknown-30', 'Unknown-24', 'Unknown-12']",0.11678996682167053
all,Unknown-all,3,"[30, 24, 13]","['Unknown-30', 'Unknown-24', 'Unknown-13']",0.11876785755157471
all,Unknown-all,3,"[30, 24, 14]","['Unknown-30', 'Unknown-24', 'Unknown-14']",0.11820527166128159
all,Unknown-all,3,"[30, 24, 15]","['Unknown-30', 'Unknown-24', 'Unknown-15']",0.11927592009305954
all,Unknown-all,3,"[30, 24, 16]","['Unknown-30', 'Unknown-24', 'Unknown-16']",0.11925040930509567
all,Unknown-all,3,"[30, 24, 17]","['Unknown-30', 'Unknown-24', 'Unknown-17']",0.13113117218017578
all,Unknown-all,3,"[30, 24, 18]","['Unknown-30', 'Unknown-24', 'Unknown-18']",0.1167241781949997
all,Unknown-all,3,"[30, 24, 19]","['Unknown-30', 'Unknown-24', 'Unknown-19']",0.11916757375001907
all,Unknown-all,3,"[30, 24, 20]","['Unknown-30', 'Unknown-24', 'Unknown-20']",0.11556539684534073
all,Unknown-all,3,"[30, 24, 21]","['Unknown-30', 'Unknown-24', 'Unknown-21']",0.11990156024694443
all,Unknown-all,3,"[30, 24, 22]","['Unknown-30', 'Unknown-24', 'Unknown-22']",0.11828874051570892
all,Unknown-all,3,"[30, 24, 23]","['Unknown-30', 'Unknown-24', 'Unknown-23']",0.11829991638660431
all,Unknown-all,3,"[30, 24, 25]","['Unknown-30', 'Unknown-24', 'Unknown-25']",0.11664633452892303
all,Unknown-all,3,"[30, 24, 26]","['Unknown-30', 'Unknown-24', 'Unknown-26']",0.12463396787643433
all,Unknown-all,3,"[30, 24, 27]","['Unknown-30', 'Unknown-24', 'Unknown-27']",0.11859771609306335
all,Unknown-all,3,"[30, 24, 28]","['Unknown-30', 'Unknown-24', 'Unknown-28']",0.11765410006046295
all,Unknown-all,3,"[30, 24, 29]","['Unknown-30', 'Unknown-24', 'Unknown-29']",0.11809592694044113
all,Unknown-all,3,"[30, 24, 31]","['Unknown-30', 'Unknown-24', 'Unknown-31']",0.11862631142139435
all,Unknown-all,3,"[30, 24, 32]","['Unknown-30', 'Unknown-24', 'Unknown-32']",0.11774972081184387
all,Unknown-all,3,"[30, 24, 33]","['Unknown-30', 'Unknown-24', 'Unknown-33']",0.11545112729072571
all,Unknown-all,3,"[30, 24, 34]","['Unknown-30', 'Unknown-24', 'Unknown-34']",0.12170431762933731
all,Unknown-all,3,"[30, 24, 35]","['Unknown-30', 'Unknown-24', 'Unknown-35']",0.1187175065279007
all,Unknown-all,3,"[30, 24, 36]","['Unknown-30', 'Unknown-24', 'Unknown-36']",0.11746594309806824
all,Unknown-all,3,"[30, 24, 37]","['Unknown-30', 'Unknown-24', 'Unknown-37']",0.1192677766084671
all,Unknown-all,3,"[30, 24, 38]","['Unknown-30', 'Unknown-24', 'Unknown-38']",0.11721344292163849
all,Unknown-all,3,"[30, 24, 39]","['Unknown-30', 'Unknown-24', 'Unknown-39']",0.11772578954696655
all,Unknown-all,3,"[30, 24, 40]","['Unknown-30', 'Unknown-24', 'Unknown-40']",0.11807949095964432
all,Unknown-all,3,"[30, 24, 41]","['Unknown-30', 'Unknown-24', 'Unknown-41']",0.11774879693984985
all,Unknown-all,3,"[30, 24, 42]","['Unknown-30', 'Unknown-24', 'Unknown-42']",0.11736445873975754
all,Unknown-all,3,"[30, 24, 43]","['Unknown-30', 'Unknown-24', 'Unknown-43']",0.1223573088645935
all,Unknown-all,3,"[30, 24, 44]","['Unknown-30', 'Unknown-24', 'Unknown-44']",0.11896257102489471
all,Unknown-all,3,"[30, 24, 45]","['Unknown-30', 'Unknown-24', 'Unknown-45']",0.11695954948663712
all,Unknown-all,3,"[30, 24, 46]","['Unknown-30', 'Unknown-24', 'Unknown-46']",0.11840161681175232
all,Unknown-all,3,"[30, 24, 47]","['Unknown-30', 'Unknown-24', 'Unknown-47']",0.11774730682373047
all,Unknown-all,3,"[30, 24, 48]","['Unknown-30', 'Unknown-24', 'Unknown-48']",0.11584191024303436
all,Unknown-all,3,"[30, 24, 49]","['Unknown-30', 'Unknown-24', 'Unknown-49']",0.11705730855464935
all,Unknown-all,3,"[30, 24, 50]","['Unknown-30', 'Unknown-24', 'Unknown-50']",0.11751063168048859
all,Unknown-all,3,"[30, 24, 51]","['Unknown-30', 'Unknown-24', 'Unknown-51']",0.11808169633150101
all,Unknown-all,3,"[30, 24, 52]","['Unknown-30', 'Unknown-24', 'Unknown-52']",0.11832699924707413
all,Unknown-all,3,"[30, 24, 53]","['Unknown-30', 'Unknown-24', 'Unknown-53']",0.11725183576345444
all,Unknown-all,3,"[30, 24, 54]","['Unknown-30', 'Unknown-24', 'Unknown-54']",0.11763530969619751
all,Unknown-all,3,"[30, 24, 55]","['Unknown-30', 'Unknown-24', 'Unknown-55']",0.11874613165855408
all,Unknown-all,3,"[30, 24, 56]","['Unknown-30', 'Unknown-24', 'Unknown-56']",0.11832095682621002
all,Unknown-all,3,"[30, 24, 57]","['Unknown-30', 'Unknown-24', 'Unknown-57']",0.11880004405975342
all,Unknown-all,3,"[30, 24, 58]","['Unknown-30', 'Unknown-24', 'Unknown-58']",0.11639454960823059
all,Unknown-all,3,"[30, 24, 59]","['Unknown-30', 'Unknown-24', 'Unknown-59']",0.12058961391448975
all,Unknown-all,3,"[30, 24, 60]","['Unknown-30', 'Unknown-24', 'Unknown-60']",0.11830614507198334
all,Unknown-all,3,"[30, 24, 61]","['Unknown-30', 'Unknown-24', 'Unknown-61']",0.1182248592376709
