source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,1,[0],['Unknown-0'],0.5994787812232971
all,Unknown-all,1,[1],['Unknown-1'],0.4055946469306946
all,Unknown-all,1,[2],['Unknown-2'],0.5949364900588989
all,Unknown-all,1,[3],['Unknown-3'],0.5321294069290161
all,Unknown-all,1,[4],['Unknown-4'],0.5144221782684326
all,Unknown-all,1,[5],['Unknown-5'],0.5364046096801758
all,Unknown-all,1,[6],['Unknown-6'],0.43523573875427246
all,Unknown-all,1,[7],['Unknown-7'],0.44627660512924194
all,Unknown-all,1,[8],['Unknown-8'],0.46493786573410034
all,Unknown-all,1,[9],['Unknown-9'],0.5291123390197754
all,Unknown-all,1,[10],['Unknown-10'],0.5097934007644653
all,Unknown-all,1,[11],['Unknown-11'],0.4485369920730591
all,Unknown-all,1,[12],['Unknown-12'],0.4082828462123871
all,Unknown-all,1,[13],['Unknown-13'],0.5583705902099609
all,Unknown-all,1,[14],['Unknown-14'],0.4872267246246338
all,Unknown-all,1,[15],['Unknown-15'],0.4916318655014038
all,Unknown-all,1,[16],['Unknown-16'],0.5291615724563599
all,Unknown-all,1,[17],['Unknown-17'],0.5346726179122925
all,Unknown-all,1,[18],['Unknown-18'],0.4716147780418396
all,Unknown-all,1,[19],['Unknown-19'],0.6057207584381104
all,Unknown-all,1,[20],['Unknown-20'],0.39536869525909424
all,Unknown-all,1,[21],['Unknown-21'],0.44868260622024536
all,Unknown-all,1,[22],['Unknown-22'],0.5626938939094543
all,Unknown-all,1,[23],['Unknown-23'],0.5138618350028992
all,Unknown-all,1,[24],['Unknown-24'],0.45253095030784607
all,Unknown-all,1,[25],['Unknown-25'],0.5067505240440369
all,Unknown-all,1,[26],['Unknown-26'],0.5177010297775269
all,Unknown-all,1,[27],['Unknown-27'],0.41798436641693115
all,Unknown-all,1,[28],['Unknown-28'],0.49000343680381775
all,Unknown-all,1,[29],['Unknown-29'],0.49081772565841675
all,Unknown-all,1,[30],['Unknown-30'],0.5204393863677979
all,Unknown-all,1,[31],['Unknown-31'],0.4940684139728546
all,Unknown-all,1,[32],['Unknown-32'],0.43943244218826294
all,Unknown-all,1,[33],['Unknown-33'],0.4289882779121399
all,Unknown-all,1,[34],['Unknown-34'],0.40573155879974365
all,Unknown-all,1,[35],['Unknown-35'],0.590442419052124
all,Unknown-all,1,[36],['Unknown-36'],0.47999972105026245
all,Unknown-all,1,[37],['Unknown-37'],0.5037006139755249
all,Unknown-all,1,[38],['Unknown-38'],0.5282630920410156
all,Unknown-all,1,[39],['Unknown-39'],0.45241233706474304
all,Unknown-all,1,[40],['Unknown-40'],0.564082145690918
all,Unknown-all,1,[41],['Unknown-41'],0.47464820742607117
all,Unknown-all,1,[42],['Unknown-42'],0.3933801054954529
all,Unknown-all,1,[43],['Unknown-43'],0.5199774503707886
all,Unknown-all,1,[44],['Unknown-44'],0.5045226812362671
all,Unknown-all,1,[45],['Unknown-45'],0.46471476554870605
all,Unknown-all,1,[46],['Unknown-46'],0.45007678866386414
all,Unknown-all,1,[47],['Unknown-47'],0.4079257547855377
all,Unknown-all,1,[48],['Unknown-48'],0.48629534244537354
all,Unknown-all,1,[49],['Unknown-49'],0.4204687476158142
all,Unknown-all,1,[50],['Unknown-50'],0.4538510739803314
all,Unknown-all,1,[51],['Unknown-51'],0.43904489278793335
all,Unknown-all,1,[52],['Unknown-52'],0.511387050151825
all,Unknown-all,1,[53],['Unknown-53'],0.505815863609314
all,Unknown-all,1,[54],['Unknown-54'],0.45565375685691833
all,Unknown-all,1,[55],['Unknown-55'],0.4365822970867157
all,Unknown-all,1,[56],['Unknown-56'],0.40828436613082886
all,Unknown-all,1,[57],['Unknown-57'],0.35731542110443115
all,Unknown-all,1,[58],['Unknown-58'],0.4838568866252899
all,Unknown-all,1,[59],['Unknown-59'],0.4680827558040619
all,Unknown-all,1,[60],['Unknown-60'],0.48192811012268066
all,Unknown-all,1,[61],['Unknown-61'],0.4918864965438843
