source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,5,"[56, 27, 42, 13, 0]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-0']",0.32371729519218206
57,Unknown-57,5,"[56, 27, 42, 13, 1]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-1']",0.3268290515989065
57,Unknown-57,5,"[56, 27, 42, 13, 2]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-2']",0.34402269101701677
57,Unknown-57,5,"[56, 27, 42, 13, 3]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-3']",0.31981834303587675
57,Unknown-57,5,"[56, 27, 42, 13, 4]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-4']",0.3150805742479861
57,Unknown-57,5,"[56, 27, 42, 13, 5]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-5']",0.33975980756804347
57,Unknown-57,5,"[56, 27, 42, 13, 6]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-6']",0.3320468398742378
57,Unknown-57,5,"[56, 27, 42, 13, 7]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-7']",0.3163103233091533
57,Unknown-57,5,"[56, 27, 42, 13, 8]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-8']",0.31622220983263105
57,Unknown-57,5,"[56, 27, 42, 13, 9]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-9']",0.33446591394022107
57,Unknown-57,5,"[56, 27, 42, 13, 10]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-10']",0.3226605669478886
57,Unknown-57,5,"[56, 27, 42, 13, 11]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-11']",0.3213837072253227
