source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,1,[0],['Unknown-0'],0.6104422807693481
57,Unknown-57,1,[1],['Unknown-1'],0.507286548614502
57,Unknown-57,1,[2],['Unknown-2'],0.6720082759857178
57,Unknown-57,1,[3],['Unknown-3'],0.5699354410171509
57,Unknown-57,1,[4],['Unknown-4'],0.5844956636428833
57,Unknown-57,1,[5],['Unknown-5'],0.6269203424453735
57,Unknown-57,1,[6],['Unknown-6'],0.5302146077156067
57,Unknown-57,1,[7],['Unknown-7'],0.4667533040046692
57,Unknown-57,1,[8],['Unknown-8'],0.4985484480857849
57,Unknown-57,1,[9],['Unknown-9'],0.5647081732749939
57,Unknown-57,1,[10],['Unknown-10'],0.5846817493438721
57,Unknown-57,1,[11],['Unknown-11'],0.48828935623168945
57,Unknown-57,1,[12],['Unknown-12'],0.44211703538894653
57,Unknown-57,1,[13],['Unknown-13'],0.5991679430007935
57,Unknown-57,1,[14],['Unknown-14'],0.5044837594032288
57,Unknown-57,1,[15],['Unknown-15'],0.5356261134147644
57,Unknown-57,1,[16],['Unknown-16'],0.5762114524841309
57,Unknown-57,1,[17],['Unknown-17'],0.5612043142318726
57,Unknown-57,1,[18],['Unknown-18'],0.5226907730102539
57,Unknown-57,1,[19],['Unknown-19'],0.6822854280471802
57,Unknown-57,1,[20],['Unknown-20'],0.4549843966960907
57,Unknown-57,1,[21],['Unknown-21'],0.5171809792518616
57,Unknown-57,1,[22],['Unknown-22'],0.6827622652053833
57,Unknown-57,1,[23],['Unknown-23'],0.5448871850967407
57,Unknown-57,1,[24],['Unknown-24'],0.4882510006427765
57,Unknown-57,1,[25],['Unknown-25'],0.6364864110946655
57,Unknown-57,1,[26],['Unknown-26'],0.6142906546592712
57,Unknown-57,1,[27],['Unknown-27'],0.42707008123397827
57,Unknown-57,1,[28],['Unknown-28'],0.5709490180015564
57,Unknown-57,1,[29],['Unknown-29'],0.5377589464187622
57,Unknown-57,1,[30],['Unknown-30'],0.5515519380569458
57,Unknown-57,1,[31],['Unknown-31'],0.5056758522987366
57,Unknown-57,1,[32],['Unknown-32'],0.5050246715545654
57,Unknown-57,1,[33],['Unknown-33'],0.5106799602508545
57,Unknown-57,1,[34],['Unknown-34'],0.47217825055122375
57,Unknown-57,1,[35],['Unknown-35'],0.6829982399940491
57,Unknown-57,1,[36],['Unknown-36'],0.5294930338859558
57,Unknown-57,1,[37],['Unknown-37'],0.5430350303649902
57,Unknown-57,1,[38],['Unknown-38'],0.5556309223175049
57,Unknown-57,1,[39],['Unknown-39'],0.4672449827194214
57,Unknown-57,1,[40],['Unknown-40'],0.660485565662384
57,Unknown-57,1,[41],['Unknown-41'],0.5087759494781494
57,Unknown-57,1,[42],['Unknown-42'],0.47666147351264954
57,Unknown-57,1,[43],['Unknown-43'],0.6052598357200623
57,Unknown-57,1,[44],['Unknown-44'],0.6124016046524048
57,Unknown-57,1,[45],['Unknown-45'],0.5477203130722046
57,Unknown-57,1,[46],['Unknown-46'],0.44358524680137634
57,Unknown-57,1,[47],['Unknown-47'],0.5194237232208252
57,Unknown-57,1,[48],['Unknown-48'],0.4880807399749756
57,Unknown-57,1,[49],['Unknown-49'],0.5131209492683411
57,Unknown-57,1,[50],['Unknown-50'],0.5178278684616089
57,Unknown-57,1,[51],['Unknown-51'],0.5130565166473389
57,Unknown-57,1,[52],['Unknown-52'],0.5410864353179932
57,Unknown-57,1,[53],['Unknown-53'],0.5572980642318726
57,Unknown-57,1,[54],['Unknown-54'],0.5399956703186035
57,Unknown-57,1,[55],['Unknown-55'],0.5234150886535645
57,Unknown-57,1,[56],['Unknown-56'],0.28114205598831177
57,Unknown-57,1,[58],['Unknown-58'],0.5014092922210693
57,Unknown-57,1,[59],['Unknown-59'],0.5687962174415588
57,Unknown-57,1,[60],['Unknown-60'],0.5398296117782593
57,Unknown-57,1,[61],['Unknown-61'],0.4925305247306824
