source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[57, 42, 8, 1, 0]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-0']",0.2581082582473755
all,Unknown-all,5,"[57, 42, 8, 1, 2]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-2']",0.26067566871643066
all,Unknown-all,5,"[57, 42, 8, 1, 3]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-3']",0.271670937538147
all,Unknown-all,5,"[57, 42, 8, 1, 4]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-4']",0.2514350116252899
all,Unknown-all,5,"[57, 42, 8, 1, 5]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-5']",0.2652789056301117
all,Unknown-all,5,"[57, 42, 8, 1, 6]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-6']",0.2513420581817627
all,Unknown-all,5,"[57, 42, 8, 1, 7]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-7']",0.24731895327568054
all,Unknown-all,5,"[57, 42, 8, 1, 9]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-9']",0.2525100111961365
all,Unknown-all,5,"[57, 42, 8, 1, 10]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-10']",0.2537243664264679
all,Unknown-all,5,"[57, 42, 8, 1, 11]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-11']",0.24617597460746765
all,Unknown-all,5,"[57, 42, 8, 1, 12]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-12']",0.24418167769908905
all,Unknown-all,5,"[57, 42, 8, 1, 13]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-13']",0.2542937994003296
all,Unknown-all,5,"[57, 42, 8, 1, 14]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-14']",0.24901831150054932
all,Unknown-all,5,"[57, 42, 8, 1, 15]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-15']",0.25762221217155457
all,Unknown-all,5,"[57, 42, 8, 1, 16]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-16']",0.25620487332344055
all,Unknown-all,5,"[57, 42, 8, 1, 17]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-17']",0.25889870524406433
all,Unknown-all,5,"[57, 42, 8, 1, 18]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-18']",0.25523507595062256
all,Unknown-all,5,"[57, 42, 8, 1, 19]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-19']",0.25600361824035645
all,Unknown-all,5,"[57, 42, 8, 1, 20]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-20']",0.24367554485797882
all,Unknown-all,5,"[57, 42, 8, 1, 21]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-21']",0.24918033182621002
all,Unknown-all,5,"[57, 42, 8, 1, 22]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-22']",0.2553254961967468
all,Unknown-all,5,"[57, 42, 8, 1, 23]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-23']",0.2549063563346863
