source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,5,"[56, 27, 42, 13, 0]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-0']",0.2439173781313002
57,Unknown-57,5,"[56, 27, 42, 13, 1]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-1']",0.2493148195790127
57,Unknown-57,5,"[56, 27, 42, 13, 2]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-2']",0.2561978728044778
57,Unknown-57,5,"[56, 27, 42, 13, 3]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-3']",0.24503288976848125
57,Unknown-57,5,"[56, 27, 42, 13, 4]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-4']",0.24374990165233612
57,Unknown-57,5,"[56, 27, 42, 13, 5]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-5']",0.25478041684255004
57,Unknown-57,5,"[56, 27, 42, 13, 6]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-6']",0.25105618918314576
57,Unknown-57,5,"[56, 27, 42, 13, 7]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-7']",0.24291668087244034
57,Unknown-57,5,"[56, 27, 42, 13, 8]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-8']",0.24320847692433745
57,Unknown-57,5,"[56, 27, 42, 13, 9]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-9']",0.2514728349633515
57,Unknown-57,5,"[56, 27, 42, 13, 10]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-10']",0.24735191743820906
57,Unknown-57,5,"[56, 27, 42, 13, 11]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-11']",0.24666043417528272
57,Unknown-57,5,"[56, 27, 42, 13, 12]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-12']",0.24258745275437832
57,Unknown-57,5,"[56, 27, 42, 13, 14]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-14']",0.24732534447684884
57,Unknown-57,5,"[56, 27, 42, 13, 15]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-15']",0.25005969777703285
57,Unknown-57,5,"[56, 27, 42, 13, 16]","['Unknown-56', 'Unknown-27', 'Unknown-42', 'Unknown-13', 'Unknown-16']",0.2489586751908064
