source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
57,Unknown-57,1,[0],['Unknown-0'],0.38657623529434204
57,Unknown-57,1,[1],['Unknown-1'],0.34912383556365967
57,Unknown-57,1,[2],['Unknown-2'],0.4305559992790222
57,Unknown-57,1,[3],['Unknown-3'],0.3829393982887268
57,Unknown-57,1,[4],['Unknown-4'],0.39167559146881104
57,Unknown-57,1,[5],['Unknown-5'],0.40467166900634766
57,Unknown-57,1,[6],['Unknown-6'],0.3585626780986786
57,Unknown-57,1,[7],['Unknown-7'],0.32765325903892517
57,Unknown-57,1,[8],['Unknown-8'],0.34238874912261963
57,Unknown-57,1,[9],['Unknown-9'],0.3692237138748169
57,Unknown-57,1,[10],['Unknown-10'],0.3902665972709656
57,Unknown-57,1,[11],['Unknown-11'],0.3379514217376709
57,Unknown-57,1,[12],['Unknown-12'],0.31014499068260193
57,Unknown-57,1,[13],['Unknown-13'],0.38909709453582764
57,Unknown-57,1,[14],['Unknown-14'],0.33671116828918457
57,Unknown-57,1,[15],['Unknown-15'],0.35173988342285156
57,Unknown-57,1,[16],['Unknown-16'],0.38027775287628174
57,Unknown-57,1,[17],['Unknown-17'],0.4098559617996216
57,Unknown-57,1,[18],['Unknown-18'],0.3600303530693054
57,Unknown-57,1,[19],['Unknown-19'],0.42606213688850403
57,Unknown-57,1,[20],['Unknown-20'],0.31850284337997437
57,Unknown-57,1,[21],['Unknown-21'],0.34493696689605713
57,Unknown-57,1,[22],['Unknown-22'],0.4234660267829895
57,Unknown-57,1,[23],['Unknown-23'],0.35550856590270996
57,Unknown-57,1,[24],['Unknown-24'],0.32866451144218445
57,Unknown-57,1,[25],['Unknown-25'],0.4050281345844269
57,Unknown-57,1,[26],['Unknown-26'],0.41554760932922363
57,Unknown-57,1,[27],['Unknown-27'],0.2966453731060028
57,Unknown-57,1,[28],['Unknown-28'],0.3836698532104492
57,Unknown-57,1,[29],['Unknown-29'],0.3570708632469177
57,Unknown-57,1,[30],['Unknown-30'],0.3573957085609436
57,Unknown-57,1,[31],['Unknown-31'],0.3475039601325989
57,Unknown-57,1,[32],['Unknown-32'],0.3406168818473816
57,Unknown-57,1,[33],['Unknown-33'],0.35485827922821045
57,Unknown-57,1,[34],['Unknown-34'],0.3515031933784485
57,Unknown-57,1,[35],['Unknown-35'],0.4303509294986725
57,Unknown-57,1,[36],['Unknown-36'],0.36487501859664917
57,Unknown-57,1,[37],['Unknown-37'],0.3644329309463501
57,Unknown-57,1,[38],['Unknown-38'],0.37088632583618164
57,Unknown-57,1,[39],['Unknown-39'],0.3252822160720825
57,Unknown-57,1,[40],['Unknown-40'],0.42847514152526855
57,Unknown-57,1,[41],['Unknown-41'],0.3412972688674927
57,Unknown-57,1,[42],['Unknown-42'],0.3322724997997284
57,Unknown-57,1,[43],['Unknown-43'],0.3995184600353241
57,Unknown-57,1,[44],['Unknown-44'],0.4013191759586334
57,Unknown-57,1,[45],['Unknown-45'],0.3630331754684448
57,Unknown-57,1,[46],['Unknown-46'],0.3263080418109894
57,Unknown-57,1,[47],['Unknown-47'],0.3562806248664856
57,Unknown-57,1,[48],['Unknown-48'],0.3393373191356659
57,Unknown-57,1,[49],['Unknown-49'],0.346985399723053
57,Unknown-57,1,[50],['Unknown-50'],0.36088240146636963
57,Unknown-57,1,[51],['Unknown-51'],0.34344345331192017
57,Unknown-57,1,[52],['Unknown-52'],0.3566756546497345
57,Unknown-57,1,[53],['Unknown-53'],0.37406110763549805
57,Unknown-57,1,[54],['Unknown-54'],0.35955989360809326
57,Unknown-57,1,[55],['Unknown-55'],0.3498607277870178
57,Unknown-57,1,[56],['Unknown-56'],0.2183241844177246
57,Unknown-57,1,[58],['Unknown-58'],0.34725862741470337
57,Unknown-57,1,[59],['Unknown-59'],0.38407790660858154
57,Unknown-57,1,[60],['Unknown-60'],0.3573002219200134
57,Unknown-57,1,[61],['Unknown-61'],0.330854594707489
