source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,2,"[32, 0]","['Unknown-32', 'Unknown-0']",0.2524353340268135
12,Unknown-12,2,"[32, 1]","['Unknown-32', 'Unknown-1']",0.3068038038909435
12,Unknown-12,2,"[32, 2]","['Unknown-32', 'Unknown-2']",0.32532523944973946
12,Unknown-12,2,"[32, 3]","['Unknown-32', 'Unknown-3']",0.292808810248971
12,Unknown-12,2,"[32, 4]","['Unknown-32', 'Unknown-4']",0.3265272960998118
12,Unknown-12,2,"[32, 5]","['Unknown-32', 'Unknown-5']",0.297016154974699
12,Unknown-12,2,"[32, 6]","['Unknown-32', 'Unknown-6']",0.30645524710416794
12,Unknown-12,2,"[32, 7]","['Unknown-32', 'Unknown-7']",0.28100341151002795
12,Unknown-12,2,"[32, 8]","['Unknown-32', 'Unknown-8']",0.2856097873300314
12,Unknown-12,2,"[32, 9]","['Unknown-32', 'Unknown-9']",0.2584304250776768
12,Unknown-12,2,"[32, 10]","['Unknown-32', 'Unknown-10']",0.29196985997259617
12,Unknown-12,2,"[32, 11]","['Unknown-32', 'Unknown-11']",0.30331434682011604
12,Unknown-12,2,"[32, 13]","['Unknown-32', 'Unknown-13']",0.28962890803813934
12,Unknown-12,2,"[32, 14]","['Unknown-32', 'Unknown-14']",0.3173773786984384
12,Unknown-12,2,"[32, 15]","['Unknown-32', 'Unknown-15']",0.3095532450824976
12,Unknown-12,2,"[32, 16]","['Unknown-32', 'Unknown-16']",0.3045593276619911
12,Unknown-12,2,"[32, 17]","['Unknown-32', 'Unknown-17']",0.3156388457864523
12,Unknown-12,2,"[32, 18]","['Unknown-32', 'Unknown-18']",0.3090577181428671
12,Unknown-12,2,"[32, 19]","['Unknown-32', 'Unknown-19']",0.30821283534169197
12,Unknown-12,2,"[32, 20]","['Unknown-32', 'Unknown-20']",0.29877996258437634
12,Unknown-12,2,"[32, 21]","['Unknown-32', 'Unknown-21']",0.2967247273772955
12,Unknown-12,2,"[32, 22]","['Unknown-32', 'Unknown-22']",0.31339674815535545
12,Unknown-12,2,"[32, 23]","['Unknown-32', 'Unknown-23']",0.3284169416874647
12,Unknown-12,2,"[32, 24]","['Unknown-32', 'Unknown-24']",0.32203478924930096
12,Unknown-12,2,"[32, 25]","['Unknown-32', 'Unknown-25']",0.3137623406946659
12,Unknown-12,2,"[32, 26]","['Unknown-32', 'Unknown-26']",0.329327879473567
12,Unknown-12,2,"[32, 27]","['Unknown-32', 'Unknown-27']",0.31729249469935894
12,Unknown-12,2,"[32, 28]","['Unknown-32', 'Unknown-28']",0.2973934388719499
12,Unknown-12,2,"[32, 29]","['Unknown-32', 'Unknown-29']",0.285783763974905
12,Unknown-12,2,"[32, 30]","['Unknown-32', 'Unknown-30']",0.2935934141278267
12,Unknown-12,2,"[32, 31]","['Unknown-32', 'Unknown-31']",0.3260456835851073
12,Unknown-12,2,"[32, 33]","['Unknown-32', 'Unknown-33']",0.30373123567551374
12,Unknown-12,2,"[32, 34]","['Unknown-32', 'Unknown-34']",0.3152820188552141
12,Unknown-12,2,"[32, 35]","['Unknown-32', 'Unknown-35']",0.29232077673077583
12,Unknown-12,2,"[32, 36]","['Unknown-32', 'Unknown-36']",0.3040817491710186
12,Unknown-12,2,"[32, 37]","['Unknown-32', 'Unknown-37']",0.31988625414669514
12,Unknown-12,2,"[32, 38]","['Unknown-32', 'Unknown-38']",0.3131392281502485
12,Unknown-12,2,"[32, 39]","['Unknown-32', 'Unknown-39']",0.3194442745298147
12,Unknown-12,2,"[32, 40]","['Unknown-32', 'Unknown-40']",0.331072174012661
12,Unknown-12,2,"[32, 41]","['Unknown-32', 'Unknown-41']",0.3264398630708456
12,Unknown-12,2,"[32, 42]","['Unknown-32', 'Unknown-42']",0.29673616401851177
12,Unknown-12,2,"[32, 43]","['Unknown-32', 'Unknown-43']",0.32430837489664555
12,Unknown-12,2,"[32, 44]","['Unknown-32', 'Unknown-44']",0.322390416637063
12,Unknown-12,2,"[32, 45]","['Unknown-32', 'Unknown-45']",0.27951141726225615
12,Unknown-12,2,"[32, 46]","['Unknown-32', 'Unknown-46']",0.3166274968534708
12,Unknown-12,2,"[32, 47]","['Unknown-32', 'Unknown-47']",0.2966297026723623
12,Unknown-12,2,"[32, 48]","['Unknown-32', 'Unknown-48']",0.31071265507489443
12,Unknown-12,2,"[32, 49]","['Unknown-32', 'Unknown-49']",0.2858289126306772
12,Unknown-12,2,"[32, 50]","['Unknown-32', 'Unknown-50']",0.3099914269987494
12,Unknown-12,2,"[32, 51]","['Unknown-32', 'Unknown-51']",0.295313885435462
12,Unknown-12,2,"[32, 52]","['Unknown-32', 'Unknown-52']",0.30702030286192894
12,Unknown-12,2,"[32, 53]","['Unknown-32', 'Unknown-53']",0.2927059782668948
12,Unknown-12,2,"[32, 54]","['Unknown-32', 'Unknown-54']",0.29756238125264645
12,Unknown-12,2,"[32, 55]","['Unknown-32', 'Unknown-55']",0.29305760748684406
12,Unknown-12,2,"[32, 56]","['Unknown-32', 'Unknown-56']",0.29813943803310394
12,Unknown-12,2,"[32, 57]","['Unknown-32', 'Unknown-57']",0.29246682301163673
12,Unknown-12,2,"[32, 58]","['Unknown-32', 'Unknown-58']",0.2943394761532545
12,Unknown-12,2,"[32, 59]","['Unknown-32', 'Unknown-59']",0.3098738081753254
12,Unknown-12,2,"[32, 60]","['Unknown-32', 'Unknown-60']",0.2994013112038374
12,Unknown-12,2,"[32, 61]","['Unknown-32', 'Unknown-61']",0.3039875403046608
