source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[30, 20, 0, 8, 1]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-1']",0.15777933597564697
all,Unknown-all,5,"[30, 20, 0, 8, 2]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-2']",0.15988394618034363
all,Unknown-all,5,"[30, 20, 0, 8, 3]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-3']",0.16499944031238556
all,Unknown-all,5,"[30, 20, 0, 8, 4]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-4']",0.16113387048244476
all,Unknown-all,5,"[30, 20, 0, 8, 5]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-5']",0.15918610990047455
all,Unknown-all,5,"[30, 20, 0, 8, 6]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-6']",0.1600741446018219
all,Unknown-all,5,"[30, 20, 0, 8, 7]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-7']",0.1603858768939972
all,Unknown-all,5,"[30, 20, 0, 8, 9]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-9']",0.15994305908679962
all,Unknown-all,5,"[30, 20, 0, 8, 10]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-10']",0.16370826959609985
all,Unknown-all,5,"[30, 20, 0, 8, 11]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-11']",0.15884199738502502
all,Unknown-all,5,"[30, 20, 0, 8, 12]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-12']",0.15957272052764893
all,Unknown-all,5,"[30, 20, 0, 8, 13]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-13']",0.16006600856781006
all,Unknown-all,5,"[30, 20, 0, 8, 14]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-14']",0.15818285942077637
all,Unknown-all,5,"[30, 20, 0, 8, 15]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-15']",0.15913128852844238
all,Unknown-all,5,"[30, 20, 0, 8, 16]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-16']",0.1580585390329361
all,Unknown-all,5,"[30, 20, 0, 8, 17]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-17']",0.16585803031921387
all,Unknown-all,5,"[30, 20, 0, 8, 18]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-18']",0.15857112407684326
all,Unknown-all,5,"[30, 20, 0, 8, 19]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-19']",0.16042780876159668
all,Unknown-all,5,"[30, 20, 0, 8, 21]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-21']",0.1597692221403122
all,Unknown-all,5,"[30, 20, 0, 8, 22]","['Unknown-30', 'Unknown-20', 'Unknown-0', 'Unknown-8', 'Unknown-22']",0.1590661108493805
