source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[42, 20, 8, 60, 0]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-0']",0.33755046129226685
all,Unknown-all,5,"[42, 20, 8, 60, 1]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-1']",0.33322253823280334
all,Unknown-all,5,"[42, 20, 8, 60, 2]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-2']",0.3352654278278351
all,Unknown-all,5,"[42, 20, 8, 60, 3]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-3']",0.3434900641441345
all,Unknown-all,5,"[42, 20, 8, 60, 4]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-4']",0.33740973472595215
all,Unknown-all,5,"[42, 20, 8, 60, 5]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-5']",0.33907192945480347
all,Unknown-all,5,"[42, 20, 8, 60, 6]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-6']",0.33848732709884644
all,Unknown-all,5,"[42, 20, 8, 60, 7]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-7']",0.336896687746048
all,Unknown-all,5,"[42, 20, 8, 60, 9]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-9']",0.3381168246269226
all,Unknown-all,5,"[42, 20, 8, 60, 10]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-10']",0.3369846045970917
all,Unknown-all,5,"[42, 20, 8, 60, 11]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-11']",0.33704885840415955
all,Unknown-all,5,"[42, 20, 8, 60, 12]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-12']",0.3337551951408386
all,Unknown-all,5,"[42, 20, 8, 60, 13]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-13']",0.33906593918800354
all,Unknown-all,5,"[42, 20, 8, 60, 14]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-14']",0.3343261480331421
all,Unknown-all,5,"[42, 20, 8, 60, 15]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-15']",0.33768755197525024
all,Unknown-all,5,"[42, 20, 8, 60, 16]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-16']",0.3368576467037201
all,Unknown-all,5,"[42, 20, 8, 60, 17]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-17']",0.3445741832256317
all,Unknown-all,5,"[42, 20, 8, 60, 18]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-18']",0.33487921953201294
all,Unknown-all,5,"[42, 20, 8, 60, 19]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-19']",0.3420422077178955
all,Unknown-all,5,"[42, 20, 8, 60, 21]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-21']",0.3368334174156189
all,Unknown-all,5,"[42, 20, 8, 60, 22]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-22']",0.33436569571495056
all,Unknown-all,5,"[42, 20, 8, 60, 23]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-23']",0.33741962909698486
all,Unknown-all,5,"[42, 20, 8, 60, 24]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-24']",0.3335952162742615
all,Unknown-all,5,"[42, 20, 8, 60, 25]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-25']",0.33387741446495056
all,Unknown-all,5,"[42, 20, 8, 60, 26]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-26']",0.3360171616077423
all,Unknown-all,5,"[42, 20, 8, 60, 27]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-27']",0.3342437446117401
all,Unknown-all,5,"[42, 20, 8, 60, 28]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-28']",0.3350372314453125
all,Unknown-all,5,"[42, 20, 8, 60, 29]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-29']",0.33648520708084106
all,Unknown-all,5,"[42, 20, 8, 60, 30]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-30']",0.34019410610198975
all,Unknown-all,5,"[42, 20, 8, 60, 31]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-31']",0.33487939834594727
all,Unknown-all,5,"[42, 20, 8, 60, 32]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-32']",0.33536988496780396
all,Unknown-all,5,"[42, 20, 8, 60, 33]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-33']",0.33542364835739136
all,Unknown-all,5,"[42, 20, 8, 60, 34]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-34']",0.3381083607673645
all,Unknown-all,5,"[42, 20, 8, 60, 35]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-35']",0.3382187485694885
all,Unknown-all,5,"[42, 20, 8, 60, 36]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-36']",0.33820706605911255
all,Unknown-all,5,"[42, 20, 8, 60, 37]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-37']",0.3407747745513916
all,Unknown-all,5,"[42, 20, 8, 60, 38]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-38']",0.33454903960227966
all,Unknown-all,5,"[42, 20, 8, 60, 39]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-39']",0.33304691314697266
all,Unknown-all,5,"[42, 20, 8, 60, 40]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-40']",0.3358573913574219
all,Unknown-all,5,"[42, 20, 8, 60, 41]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-41']",0.3349111080169678
all,Unknown-all,5,"[42, 20, 8, 60, 43]","['Unknown-42', 'Unknown-20', 'Unknown-8', 'Unknown-60', 'Unknown-43']",0.3396572470664978
