source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[57, 42, 8, 1, 0]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-0']",0.18004298210144043
all,Unknown-all,5,"[57, 42, 8, 1, 2]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-2']",0.18280473351478577
all,Unknown-all,5,"[57, 42, 8, 1, 3]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-3']",0.1892232745885849
all,Unknown-all,5,"[57, 42, 8, 1, 4]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-4']",0.1824854016304016
all,Unknown-all,5,"[57, 42, 8, 1, 5]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-5']",0.1847137212753296
all,Unknown-all,5,"[57, 42, 8, 1, 6]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-6']",0.18087968230247498
all,Unknown-all,5,"[57, 42, 8, 1, 7]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-7']",0.17881855368614197
all,Unknown-all,5,"[57, 42, 8, 1, 9]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-9']",0.18066155910491943
all,Unknown-all,5,"[57, 42, 8, 1, 10]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-10']",0.18103203177452087
all,Unknown-all,5,"[57, 42, 8, 1, 11]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-11']",0.17871001362800598
all,Unknown-all,5,"[57, 42, 8, 1, 12]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-12']",0.1786278635263443
all,Unknown-all,5,"[57, 42, 8, 1, 13]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-13']",0.1817997395992279
all,Unknown-all,5,"[57, 42, 8, 1, 14]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-14']",0.17930559813976288
all,Unknown-all,5,"[57, 42, 8, 1, 15]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-15']",0.18208268284797668
all,Unknown-all,5,"[57, 42, 8, 1, 16]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-16']",0.18123459815979004
all,Unknown-all,5,"[57, 42, 8, 1, 17]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-17']",0.1884227991104126
all,Unknown-all,5,"[57, 42, 8, 1, 18]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-18']",0.1808881163597107
all,Unknown-all,5,"[57, 42, 8, 1, 19]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-19']",0.1811619997024536
all,Unknown-all,5,"[57, 42, 8, 1, 20]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-20']",0.1772705465555191
all,Unknown-all,5,"[57, 42, 8, 1, 21]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-21']",0.1802980899810791
all,Unknown-all,5,"[57, 42, 8, 1, 22]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-22']",0.1802220344543457
all,Unknown-all,5,"[57, 42, 8, 1, 23]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-23']",0.17946270108222961
all,Unknown-all,5,"[57, 42, 8, 1, 24]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-24']",0.17975375056266785
all,Unknown-all,5,"[57, 42, 8, 1, 25]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-25']",0.18146497011184692
all,Unknown-all,5,"[57, 42, 8, 1, 26]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-26']",0.18629391491413116
all,Unknown-all,5,"[57, 42, 8, 1, 27]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-27']",0.17832842469215393
all,Unknown-all,5,"[57, 42, 8, 1, 28]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-28']",0.18080869317054749
all,Unknown-all,5,"[57, 42, 8, 1, 29]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-29']",0.1807464361190796
all,Unknown-all,5,"[57, 42, 8, 1, 30]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-30']",0.17967644333839417
all,Unknown-all,5,"[57, 42, 8, 1, 31]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-31']",0.18139168620109558
all,Unknown-all,5,"[57, 42, 8, 1, 32]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-32']",0.18090857565402985
all,Unknown-all,5,"[57, 42, 8, 1, 33]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-33']",0.1810811460018158
all,Unknown-all,5,"[57, 42, 8, 1, 34]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-34']",0.18083162605762482
all,Unknown-all,5,"[57, 42, 8, 1, 35]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-35']",0.18247787654399872
all,Unknown-all,5,"[57, 42, 8, 1, 36]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-36']",0.18109861016273499
all,Unknown-all,5,"[57, 42, 8, 1, 37]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-37']",0.1799594908952713
all,Unknown-all,5,"[57, 42, 8, 1, 38]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-38']",0.18218769133090973
all,Unknown-all,5,"[57, 42, 8, 1, 39]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-39']",0.17596758902072906
all,Unknown-all,5,"[57, 42, 8, 1, 40]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-40']",0.18268521130084991
all,Unknown-all,5,"[57, 42, 8, 1, 41]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-41']",0.17786183953285217
all,Unknown-all,5,"[57, 42, 8, 1, 43]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-43']",0.18037422001361847
all,Unknown-all,5,"[57, 42, 8, 1, 44]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-44']",0.1811116486787796
all,Unknown-all,5,"[57, 42, 8, 1, 45]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-45']",0.18074002861976624
all,Unknown-all,5,"[57, 42, 8, 1, 46]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-46']",0.18105033040046692
all,Unknown-all,5,"[57, 42, 8, 1, 47]","['Unknown-57', 'Unknown-42', 'Unknown-8', 'Unknown-1', 'Unknown-47']",0.1812160164117813
