source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,3,"[10, 0, 1]","['Unknown-10', 'Unknown-0', 'Unknown-1']",0.5311987325549126
12,Unknown-12,3,"[10, 0, 2]","['Unknown-10', 'Unknown-0', 'Unknown-2']",0.5340913343243301
12,Unknown-12,3,"[10, 0, 3]","['Unknown-10', 'Unknown-0', 'Unknown-3']",0.535882206633687
12,Unknown-12,3,"[10, 0, 4]","['Unknown-10', 'Unknown-0', 'Unknown-4']",0.5433694738894701
12,Unknown-12,3,"[10, 0, 5]","['Unknown-10', 'Unknown-0', 'Unknown-5']",0.5574746429920197
12,Unknown-12,3,"[10, 0, 6]","['Unknown-10', 'Unknown-0', 'Unknown-6']",0.5280184876173735
12,Unknown-12,3,"[10, 0, 7]","['Unknown-10', 'Unknown-0', 'Unknown-7']",0.5171655686572194
12,Unknown-12,3,"[10, 0, 8]","['Unknown-10', 'Unknown-0', 'Unknown-8']",0.5317277664435096
12,Unknown-12,3,"[10, 0, 9]","['Unknown-10', 'Unknown-0', 'Unknown-9']",0.5232478706166148
12,Unknown-12,3,"[10, 0, 11]","['Unknown-10', 'Unknown-0', 'Unknown-11']",0.5231502074748278
12,Unknown-12,3,"[10, 0, 13]","['Unknown-10', 'Unknown-0', 'Unknown-13']",0.529485672712326
12,Unknown-12,3,"[10, 0, 14]","['Unknown-10', 'Unknown-0', 'Unknown-14']",0.5089372713118792
12,Unknown-12,3,"[10, 0, 15]","['Unknown-10', 'Unknown-0', 'Unknown-15']",0.5253358129411936
12,Unknown-12,3,"[10, 0, 16]","['Unknown-10', 'Unknown-0', 'Unknown-16']",0.5362816583365202
12,Unknown-12,3,"[10, 0, 17]","['Unknown-10', 'Unknown-0', 'Unknown-17']",0.5668244221014902
12,Unknown-12,3,"[10, 0, 18]","['Unknown-10', 'Unknown-0', 'Unknown-18']",0.4986789710819721
12,Unknown-12,3,"[10, 0, 19]","['Unknown-10', 'Unknown-0', 'Unknown-19']",0.5178679451346397
12,Unknown-12,3,"[10, 0, 20]","['Unknown-10', 'Unknown-0', 'Unknown-20']",0.5113283665850759
12,Unknown-12,3,"[10, 0, 21]","['Unknown-10', 'Unknown-0', 'Unknown-21']",0.5056938324123621
12,Unknown-12,3,"[10, 0, 22]","['Unknown-10', 'Unknown-0', 'Unknown-22']",0.5448760893195868
12,Unknown-12,3,"[10, 0, 23]","['Unknown-10', 'Unknown-0', 'Unknown-23']",0.5323019716888666
12,Unknown-12,3,"[10, 0, 24]","['Unknown-10', 'Unknown-0', 'Unknown-24']",0.5285053495317698
12,Unknown-12,3,"[10, 0, 25]","['Unknown-10', 'Unknown-0', 'Unknown-25']",0.528996093198657
12,Unknown-12,3,"[10, 0, 26]","['Unknown-10', 'Unknown-0', 'Unknown-26']",0.5341531010344625
12,Unknown-12,3,"[10, 0, 27]","['Unknown-10', 'Unknown-0', 'Unknown-27']",0.5126302689313889
12,Unknown-12,3,"[10, 0, 28]","['Unknown-10', 'Unknown-0', 'Unknown-28']",0.5174077190458775
12,Unknown-12,3,"[10, 0, 29]","['Unknown-10', 'Unknown-0', 'Unknown-29']",0.5223945658653975
12,Unknown-12,3,"[10, 0, 30]","['Unknown-10', 'Unknown-0', 'Unknown-30']",0.5292299900902435
12,Unknown-12,3,"[10, 0, 31]","['Unknown-10', 'Unknown-0', 'Unknown-31']",0.5205528233200312
12,Unknown-12,3,"[10, 0, 32]","['Unknown-10', 'Unknown-0', 'Unknown-32']",0.5260754823684692
12,Unknown-12,3,"[10, 0, 33]","['Unknown-10', 'Unknown-0', 'Unknown-33']",0.5119096413254738
12,Unknown-12,3,"[10, 0, 34]","['Unknown-10', 'Unknown-0', 'Unknown-34']",0.5145441312342882
12,Unknown-12,3,"[10, 0, 35]","['Unknown-10', 'Unknown-0', 'Unknown-35']",0.5210943296551704
12,Unknown-12,3,"[10, 0, 36]","['Unknown-10', 'Unknown-0', 'Unknown-36']",0.5340545251965523
12,Unknown-12,3,"[10, 0, 37]","['Unknown-10', 'Unknown-0', 'Unknown-37']",0.5394793711602688
12,Unknown-12,3,"[10, 0, 38]","['Unknown-10', 'Unknown-0', 'Unknown-38']",0.5161477662622929
12,Unknown-12,3,"[10, 0, 39]","['Unknown-10', 'Unknown-0', 'Unknown-39']",0.5232732687145472
12,Unknown-12,3,"[10, 0, 40]","['Unknown-10', 'Unknown-0', 'Unknown-40']",0.5234838090837002
12,Unknown-12,3,"[10, 0, 41]","['Unknown-10', 'Unknown-0', 'Unknown-41']",0.5306081883609295
12,Unknown-12,3,"[10, 0, 42]","['Unknown-10', 'Unknown-0', 'Unknown-42']",0.5154111199080944
12,Unknown-12,3,"[10, 0, 43]","['Unknown-10', 'Unknown-0', 'Unknown-43']",0.5369399194605649
12,Unknown-12,3,"[10, 0, 44]","['Unknown-10', 'Unknown-0', 'Unknown-44']",0.5267776665277779
12,Unknown-12,3,"[10, 0, 45]","['Unknown-10', 'Unknown-0', 'Unknown-45']",0.5184157267212868
12,Unknown-12,3,"[10, 0, 46]","['Unknown-10', 'Unknown-0', 'Unknown-46']",0.5407944116741419
12,Unknown-12,3,"[10, 0, 47]","['Unknown-10', 'Unknown-0', 'Unknown-47']",0.5089528225362301
12,Unknown-12,3,"[10, 0, 48]","['Unknown-10', 'Unknown-0', 'Unknown-48']",0.5360991284251213
12,Unknown-12,3,"[10, 0, 49]","['Unknown-10', 'Unknown-0', 'Unknown-49']",0.519243348389864
12,Unknown-12,3,"[10, 0, 50]","['Unknown-10', 'Unknown-0', 'Unknown-50']",0.5257726572453976
12,Unknown-12,3,"[10, 0, 51]","['Unknown-10', 'Unknown-0', 'Unknown-51']",0.5354763325303793
12,Unknown-12,3,"[10, 0, 52]","['Unknown-10', 'Unknown-0', 'Unknown-52']",0.5574791945982724
12,Unknown-12,3,"[10, 0, 53]","['Unknown-10', 'Unknown-0', 'Unknown-53']",0.5241559818387032
12,Unknown-12,3,"[10, 0, 54]","['Unknown-10', 'Unknown-0', 'Unknown-54']",0.5557061792351305
12,Unknown-12,3,"[10, 0, 55]","['Unknown-10', 'Unknown-0', 'Unknown-55']",0.5312149915844202
12,Unknown-12,3,"[10, 0, 56]","['Unknown-10', 'Unknown-0', 'Unknown-56']",0.5060672629624605
12,Unknown-12,3,"[10, 0, 57]","['Unknown-10', 'Unknown-0', 'Unknown-57']",0.49945992417633533
12,Unknown-12,3,"[10, 0, 58]","['Unknown-10', 'Unknown-0', 'Unknown-58']",0.5247323643416166
12,Unknown-12,3,"[10, 0, 59]","['Unknown-10', 'Unknown-0', 'Unknown-59']",0.5189384110271931
12,Unknown-12,3,"[10, 0, 60]","['Unknown-10', 'Unknown-0', 'Unknown-60']",0.5179197769612074
12,Unknown-12,3,"[10, 0, 61]","['Unknown-10', 'Unknown-0', 'Unknown-61']",0.5361333154141903
