source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,2,"[57, 0]","['Unknown-57', 'Unknown-0']",0.5222300887107849
all,Unknown-all,2,"[57, 1]","['Unknown-57', 'Unknown-1']",0.5081132650375366
all,Unknown-all,2,"[57, 2]","['Unknown-57', 'Unknown-2']",0.5304719805717468
all,Unknown-all,2,"[57, 3]","['Unknown-57', 'Unknown-3']",0.5156493186950684
all,Unknown-all,2,"[57, 4]","['Unknown-57', 'Unknown-4']",0.518330454826355
all,Unknown-all,2,"[57, 5]","['Unknown-57', 'Unknown-5']",0.5283247232437134
all,Unknown-all,2,"[57, 6]","['Unknown-57', 'Unknown-6']",0.5044689178466797
all,Unknown-all,2,"[57, 7]","['Unknown-57', 'Unknown-7']",0.513850748538971
all,Unknown-all,2,"[57, 8]","['Unknown-57', 'Unknown-8']",0.5012993812561035
all,Unknown-all,2,"[57, 9]","['Unknown-57', 'Unknown-9']",0.5230995416641235
all,Unknown-all,2,"[57, 10]","['Unknown-57', 'Unknown-10']",0.5102745294570923
all,Unknown-all,2,"[57, 11]","['Unknown-57', 'Unknown-11']",0.5035091638565063
all,Unknown-all,2,"[57, 12]","['Unknown-57', 'Unknown-12']",0.5011162757873535
all,Unknown-all,2,"[57, 13]","['Unknown-57', 'Unknown-13']",0.5294181704521179
all,Unknown-all,2,"[57, 14]","['Unknown-57', 'Unknown-14']",0.5116363763809204
all,Unknown-all,2,"[57, 15]","['Unknown-57', 'Unknown-15']",0.5238322019577026
all,Unknown-all,2,"[57, 16]","['Unknown-57', 'Unknown-16']",0.5118215084075928
all,Unknown-all,2,"[57, 17]","['Unknown-57', 'Unknown-17']",0.5295003652572632
all,Unknown-all,2,"[57, 18]","['Unknown-57', 'Unknown-18']",0.5061242580413818
all,Unknown-all,2,"[57, 19]","['Unknown-57', 'Unknown-19']",0.536354660987854
all,Unknown-all,2,"[57, 20]","['Unknown-57', 'Unknown-20']",0.5010098218917847
all,Unknown-all,2,"[57, 21]","['Unknown-57', 'Unknown-21']",0.5145525932312012
all,Unknown-all,2,"[57, 22]","['Unknown-57', 'Unknown-22']",0.5198183059692383
all,Unknown-all,2,"[57, 23]","['Unknown-57', 'Unknown-23']",0.5370672941207886
all,Unknown-all,2,"[57, 24]","['Unknown-57', 'Unknown-24']",0.5154443979263306
all,Unknown-all,2,"[57, 25]","['Unknown-57', 'Unknown-25']",0.5117896199226379
all,Unknown-all,2,"[57, 26]","['Unknown-57', 'Unknown-26']",0.5055672526359558
all,Unknown-all,2,"[57, 27]","['Unknown-57', 'Unknown-27']",0.5111068487167358
all,Unknown-all,2,"[57, 28]","['Unknown-57', 'Unknown-28']",0.5027336478233337
all,Unknown-all,2,"[57, 29]","['Unknown-57', 'Unknown-29']",0.5209046602249146
all,Unknown-all,2,"[57, 30]","['Unknown-57', 'Unknown-30']",0.5142257213592529
all,Unknown-all,2,"[57, 31]","['Unknown-57', 'Unknown-31']",0.5077919960021973
all,Unknown-all,2,"[57, 32]","['Unknown-57', 'Unknown-32']",0.49995505809783936
all,Unknown-all,2,"[57, 33]","['Unknown-57', 'Unknown-33']",0.5013854503631592
all,Unknown-all,2,"[57, 34]","['Unknown-57', 'Unknown-34']",0.5033794641494751
all,Unknown-all,2,"[57, 35]","['Unknown-57', 'Unknown-35']",0.5201014280319214
all,Unknown-all,2,"[57, 36]","['Unknown-57', 'Unknown-36']",0.5180412530899048
all,Unknown-all,2,"[57, 37]","['Unknown-57', 'Unknown-37']",0.5198837518692017
all,Unknown-all,2,"[57, 38]","['Unknown-57', 'Unknown-38']",0.5203883051872253
all,Unknown-all,2,"[57, 39]","['Unknown-57', 'Unknown-39']",0.510655403137207
all,Unknown-all,2,"[57, 40]","['Unknown-57', 'Unknown-40']",0.5185380578041077
all,Unknown-all,2,"[57, 41]","['Unknown-57', 'Unknown-41']",0.523106575012207
all,Unknown-all,2,"[57, 42]","['Unknown-57', 'Unknown-42']",0.49941039085388184
all,Unknown-all,2,"[57, 43]","['Unknown-57', 'Unknown-43']",0.5150277614593506
all,Unknown-all,2,"[57, 44]","['Unknown-57', 'Unknown-44']",0.5175497531890869
all,Unknown-all,2,"[57, 45]","['Unknown-57', 'Unknown-45']",0.502297043800354
all,Unknown-all,2,"[57, 46]","['Unknown-57', 'Unknown-46']",0.5133575201034546
all,Unknown-all,2,"[57, 47]","['Unknown-57', 'Unknown-47']",0.500175952911377
all,Unknown-all,2,"[57, 48]","['Unknown-57', 'Unknown-48']",0.5130268931388855
all,Unknown-all,2,"[57, 49]","['Unknown-57', 'Unknown-49']",0.5010761618614197
all,Unknown-all,2,"[57, 50]","['Unknown-57', 'Unknown-50']",0.5039037466049194
all,Unknown-all,2,"[57, 51]","['Unknown-57', 'Unknown-51']",0.509308934211731
all,Unknown-all,2,"[57, 52]","['Unknown-57', 'Unknown-52']",0.5174484252929688
all,Unknown-all,2,"[57, 53]","['Unknown-57', 'Unknown-53']",0.5177481174468994
all,Unknown-all,2,"[57, 54]","['Unknown-57', 'Unknown-54']",0.5131055116653442
all,Unknown-all,2,"[57, 55]","['Unknown-57', 'Unknown-55']",0.5170754194259644
all,Unknown-all,2,"[57, 56]","['Unknown-57', 'Unknown-56']",0.5211208462715149
all,Unknown-all,2,"[57, 58]","['Unknown-57', 'Unknown-58']",0.5037744045257568
all,Unknown-all,2,"[57, 59]","['Unknown-57', 'Unknown-59']",0.5041088461875916
all,Unknown-all,2,"[57, 60]","['Unknown-57', 'Unknown-60']",0.5054225921630859
all,Unknown-all,2,"[57, 61]","['Unknown-57', 'Unknown-61']",0.5191299915313721
